country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
India,IND,Asia,1380004385,confirmed cases,0,1/2/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/3/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/4/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/5/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/6/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/7/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/8/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/9/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/10/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/11/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/12/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/13/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/14/2020,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/15/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/16/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/17/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/18/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/19/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/20/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/21/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/22/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/23/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/24/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/25/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/26/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/27/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/28/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/29/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1,1/30/2020,7.25E-05,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,1/31/2020,7.25E-05,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/1/2020,7.25E-05,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1,2/2/2020,0.000144927,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/3/2020,0.000144927,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1,2/4/2020,0.000217391,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/5/2020,0.000217391,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/6/2020,0.000217391,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/7/2020,0.000217391,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/8/2020,0.000217391,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/9/2020,0.000217391,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/10/2020,0.000217391,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/11/2020,0.000217391,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/12/2020,0.000217391,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/13/2020,0.000144927,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/14/2020,0.000144927,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/15/2020,0.000144927,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/16/2020,7.25E-05,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/17/2020,7.25E-05,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/18/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/19/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/20/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/21/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/22/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/23/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/24/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/25/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/26/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/27/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/28/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,2/29/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,3/1/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,3/2/2020,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,2,3/3/2020,0.000144927,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1,3/4/2020,0.000217391,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,22,3/5/2020,0.001811588,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1,3/6/2020,0.001884052,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,2,3/7/2020,0.002028979,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,3,3/8/2020,0.00224637,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,0,3/9/2020,0.00224637,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,10,3/10/2020,0.002971005,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,6,3/11/2020,0.003405786,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,23,3/12/2020,0.005072448,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,2,3/13/2020,0.005217375,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,8,3/14/2020,0.005797083,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,7,3/15/2020,0.006304328,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,3,3/16/2020,0.006521718,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,32,3/17/2020,0.008695625,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,12,3/18/2020,0.009492723,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,28,3/19/2020,0.009927505,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,26,3/20/2020,0.011739093,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,40,3/21/2020,0.014492708,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,89,3/22/2020,0.020724572,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,119,3/23/2020,0.029347733,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,53,3/24/2020,0.032463665,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,70,3/25/2020,0.037101331,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,87,3/26/2020,0.041738998,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,75,3/27/2020,0.047028836,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,149,3/28/2020,0.057246195,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,106,3/29/2020,0.064420085,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,92,3/30/2020,0.07086934,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,180,3/31/2020,0.081593944,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,146,4/1/2020,0.091304058,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,568,4/2/2020,0.130434368,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,336,4/3/2020,0.152898065,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,601,4/4/2020,0.19355011,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,472,4/5/2020,0.221303645,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,693,4/6/2020,0.262897715,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,354,4/7/2020,0.28470924,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,773,4/8/2020,0.335651107,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,540,4/9/2020,0.36847709,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,678,4/10/2020,0.412172603,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1035,4/11/2020,0.476375298,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,909,4/12/2020,0.534563519,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,796,4/13/2020,0.585577849,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1211,4/14/2020,0.660287757,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1075,4/15/2020,0.727606384,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,942,4/16/2020,0.754707747,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1007,4/17/2020,0.803330781,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,991,4/18/2020,0.83159156,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1334,4/19/2020,0.89405513,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1553,4/20/2020,0.956373773,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1335,4/21/2020,1.027460503,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1384,4/22/2020,1.071735725,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1409,4/23/2020,1.134706539,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1684,4/24/2020,1.207604858,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1429,4/25/2020,1.236155492,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1990,4/26/2020,1.314488577,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1396,4/27/2020,1.3579667,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1543,4/28/2020,1.382024594,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1897,4/29/2020,1.441589622,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1718,4/30/2020,1.497821328,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,1993,5/1/2020,1.569270376,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,2293,5/2/2020,1.663617902,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,2644,5/3/2020,1.758545137,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,2553,5/4/2020,1.831008675,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,3900,5/5/2020,2.016877649,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,2958,5/6/2020,2.130935258,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,3561,5/7/2020,2.286876791,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,3390,5/8/2020,2.410499587,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,3320,5/9/2020,2.547528137,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,3277,5/10/2020,2.64078871,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,4213,5/11/2020,2.844918496,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,3604,5/12/2020,2.994265848,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,3525,5/13/2020,3.112236488,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,3722,5/14/2020,3.257453417,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,3967,5/15/2020,3.400496441,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,3970,5/16/2020,3.522017794,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,4987,5/17/2020,3.691799863,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,5242,5/18/2020,3.886654317,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,4970,5/19/2020,3.964190302,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,5611,5/20/2020,4.156436068,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,5609,5/21/2020,4.304841394,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,6088,5/22/2020,4.500348019,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,6654,5/23/2020,4.741941454,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,6767,5/24/2020,4.994839201,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,6977,5/25/2020,5.19512842,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,6535,5/26/2020,5.407519049,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,6387,5/27/2020,5.614909695,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,6566,5/28/2020,5.820995996,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,7466,5/29/2020,6.074545915,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,7964,5/30/2020,6.363965286,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,8380,5/31/2020,6.609834069,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,8392,6/1/2020,6.838094214,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,8171,6/2/2020,7.070049998,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,8909,6/3/2020,7.309034746,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,9304,6/4/2020,7.576787519,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,9851,6/5/2020,7.849467812,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,9887,6/6/2020,8.08374243,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,9971,6/7/2020,8.315915605,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,9983,6/8/2020,8.533741,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,9987,6/9/2020,8.783885132,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,9985,6/10/2020,9.044608942,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,9996,6/11/2020,9.293158876,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,10956,6/12/2020,9.546056624,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,11458,6/13/2020,9.799244225,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,11929,6/14/2020,10.05641732,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,11502,6/15/2020,10.28177892,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,10667,6/16/2020,10.46264791,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,10974,6/17/2020,10.61228512,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,12881,6/18/2020,10.87148719,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,13586,6/19/2020,11.14213851,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,14516,6/20/2020,11.47757223,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,15413,6/21/2020,11.8719188,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,14821,6/22/2020,12.22249739,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,14933,6/23/2020,12.58090205,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,15968,6/24/2020,13.0144514,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,16922,6/25/2020,13.51633386,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,17296,6/26/2020,13.97575269,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,18552,6/27/2020,14.48980903,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,19906,6/28/2020,15.06785067,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,19459,6/29/2020,15.64444304,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,18522,6/30/2020,16.21364413,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,18653,7/1/2020,16.77009164,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,19148,7/2/2020,17.22422063,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,20903,7/3/2020,17.75443634,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,22771,7/4/2020,18.35262284,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,24850,7/5/2020,19.03646125,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,24248,7/6/2020,19.71957502,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,22252,7/7/2020,20.24993566,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,22752,7/8/2020,20.7415283,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,24879,7/9/2020,21.31812067,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,26506,7/10/2020,21.98550985,"Epidemic intelligence, national daily data"
